ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-4347_BYL719 + LJM716,67,6.213006817,combi,X-4347,BYL719,LJM716,X-4347,BRCA
X-4347_BYL719 + LJM716,71,6.309190741,combi,X-4347,BYL719,LJM716,X-4347,BRCA
X-4347_BYL719 + LJM716,74,6.392252066,combi,X-4347,BYL719,LJM716,X-4347,BRCA
X-4347_BYL719 + LJM716,78,6.399758982,combi,X-4347,BYL719,LJM716,X-4347,BRCA
X-4347_BYL719 + LJM716,81,6.408528791,combi,X-4347,BYL719,LJM716,X-4347,BRCA
X-4347_BYL719 + LJM716,85,6.338063902,combi,X-4347,BYL719,LJM716,X-4347,BRCA
X-4347_BYL719 + LJM716,88,6.328115339,combi,X-4347,BYL719,LJM716,X-4347,BRCA
X-4347_LJM716,0,5.423186349,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,4,5.681877639,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,10,5.922114469,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,16,6.010040933,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,21,6.211402967,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,25,6.313910299,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,28,6.3924195,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,32,6.230284578,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,35,6.496473286,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,39,6.626982615,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,42,6.668863371,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,46,6.748173209,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716,49,6.781284615,mono,X-4347,LJM716,NA,X-4347,BRCA
X-4347_LJM716 + trastuzumab,0,5.468903667,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,6,5.571393287,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,10,5.642970335,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,13,5.827768454,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,17,5.883322388,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,20,6.277958414,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,24,6.300969264,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,27,6.537705576,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,31,6.686983912,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,34,6.784570178,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,38,6.886327332,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,41,6.913836749,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,45,7.241008053,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_LJM716 + trastuzumab,48,7.225044696,combi,X-4347,LJM716,trastuzumab,X-4347,BRCA
X-4347_trastuzumab,0,5.403577877,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,6,5.738505911,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,10,5.897428555,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,13,5.986200717,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,17,5.872962503,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,20,6.230481448,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,24,6.265301213,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,27,6.264540467,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,31,6.401585467,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,34,6.547215734,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,38,6.564137574,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,41,6.586998899,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,45,6.652992053,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,48,6.651830238,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,52,6.76688272,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,55,6.886838031,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,59,6.891727518,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4347_trastuzumab,62,7.079184395,mono,X-4347,trastuzumab,NA,X-4347,BRCA
X-4567_BYL719,0,5.638354669,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,5,5.14633101,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,8,4.773223771,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,11,4.53044664,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,15,4.206184044,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,18,4.175924549,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,22,4.034240638,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,25,3.931825633,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,29,3.7208625,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,32,3.691376334,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,36,3.186352633,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,39,2.791165108,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,43,3.135494216,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,46,2.379546134,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,50,2.517696473,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,53,2.517696473,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,56,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,60,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,64,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,67,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,71,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,81,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,85,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,88,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,92,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719,95,-0.597837001,mono,X-4567,BYL719,NA,X-4567,BRCA
X-4567_BYL719 + LEE011,0,5.651084686,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,4,5.352331955,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,7,4.918520005,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,11,4.812184355,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,15,4.500920165,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,18,3.703768067,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,22,3.499533282,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,32,2.928523524,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,36,2.2300144,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,39,2.028148247,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,43,2.960105096,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,46,2.694627181,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,50,2.028148247,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,53,1.974081026,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,56,1.824549292,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,60,1.722766598,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,63,1.62924054,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,67,1.360976553,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,70,0.09531018,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,74,-0.597837001,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,78,1.029619417,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,81,1.029619417,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,85,1.335001067,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_BYL719 + LEE011,88,1.335001067,combi,X-4567,BYL719,LEE011,X-4567,BRCA
X-4567_LEE011,0,5.685618504,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,4,5.981161654,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,7,6.140961558,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,11,6.130138942,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,15,6.201725473,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,18,6.034524037,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,22,5.991464547,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,32,6.222576268,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,36,6.23754307,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,39,6.345109906,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,43,6.522533877,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,46,6.462873439,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,50,6.475740836,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,53,6.507725373,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,56,6.551366009,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,60,6.561596277,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,63,6.623002246,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,67,6.440946541,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,70,6.167097116,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,74,5.81263688,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,78,5.9319799,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,81,6.021508668,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,85,6.168773562,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,88,6.207382053,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,92,6.235978124,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,95,6.228511004,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,99,6.256709274,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,102,6.301702805,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,106,6.452837287,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_LEE011,109,6.452048954,mono,X-4567,LEE011,NA,X-4567,BRCA
X-4567_untreated,0,5.229503051,control,X-4567,NA,NA,X-4567,BRCA
X-4567_untreated,6,5.68968355,control,X-4567,NA,NA,X-4567,BRCA
X-4567_untreated,9,6.044531268,control,X-4567,NA,NA,X-4567,BRCA
X-4567_untreated,14,6.307734076,control,X-4567,NA,NA,X-4567,BRCA
X-4567_untreated,17,6.459121675,control,X-4567,NA,NA,X-4567,BRCA
X-4567_untreated,20,6.677838843,control,X-4567,NA,NA,X-4567,BRCA
X-4567_untreated,24,7.081624549,control,X-4567,NA,NA,X-4567,BRCA
X-4567_untreated,27,7.342455512,control,X-4567,NA,NA,X-4567,BRCA
X-4567_BYL719 + LJM716,0,5.43503119,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,5,4.518522379,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,8,4.087655574,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,11,4.195697056,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,15,3.795489189,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,18,3.772760938,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,22,3.555348061,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,25,3.433987204,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,29,3.526360525,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,32,3.148453361,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,36,3.072693315,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,39,3.054001182,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,43,2.912350665,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,46,2.850706502,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,50,2.797281335,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,53,2.58021683,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,56,2.928523524,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,60,2.701361213,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,64,2.602689685,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,67,2.370243741,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,71,2.2300144,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,81,2.079441542,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,85,1.85629799,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,88,2.079441542,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,92,2.054123734,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_BYL719 + LJM716,95,2.163323026,combi,X-4567,BYL719,LJM716,X-4567,BRCA
X-4567_LJM716,0,5.48438191,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,2,5.308762624,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,7,5.106551351,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,10,5.351858133,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,13,5.309257307,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,17,5.387243576,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,20,5.528237902,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,24,5.629777061,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,27,5.550631295,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,31,5.59656839,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,34,5.364573162,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,38,5.617861412,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,41,5.529032183,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,45,5.536940489,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,48,5.496758305,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,52,5.408516159,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,55,5.417876602,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,58,5.328846572,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,62,5.299316867,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,66,5.487283466,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,69,5.244389025,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,73,5.415211118,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,83,5.292299294,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,87,5.357057862,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,90,5.457029058,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,94,5.708438286,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,97,5.671259283,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,101,6.042157661,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716,104,6.081990574,mono,X-4567,LJM716,NA,X-4567,BRCA
X-4567_LJM716 + trastuzumab,0,5.308267697,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,2,5.111385197,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,7,3.883623531,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,10,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,13,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,17,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,20,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,24,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,27,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,31,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,34,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,38,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,41,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,45,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,48,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,52,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,55,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,58,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,62,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,66,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,69,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,73,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,83,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,87,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_LJM716 + trastuzumab,90,-0.597837001,combi,X-4567,LJM716,trastuzumab,X-4567,BRCA
X-4567_trastuzumab,0,5.547518452,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,6,5.701446415,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,9,5.948817972,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,14,5.937008361,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,17,5.980150787,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,20,6.098523619,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,24,6.00413395,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,27,6.164577165,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,31,6.228313745,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,34,6.27174429,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,38,6.299133053,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,41,6.243972707,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,45,6.227326871,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,48,6.369387152,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,52,6.460373828,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,55,6.556210013,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,59,6.493148513,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,62,6.658396081,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,65,6.650408406,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,69,6.683235781,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,73,6.798609832,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4567_trastuzumab,76,6.927361809,mono,X-4567,trastuzumab,NA,X-4567,BRCA
X-4824_BYL719,0,5.355170178,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,4,5.358471289,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,7,5.350435321,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,11,5.411199524,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,14,5.51504035,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,18,5.539693686,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,22,5.523858042,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,25,5.731721843,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,29,5.807842145,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,32,5.82953368,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,36,5.900992644,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719,39,5.93990806,mono,X-4824,BYL719,NA,X-4824,BRCA
X-4824_BYL719 + LEE011,0,5.346631227,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,4,5.358941988,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,8,5.385870264,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,11,5.408963887,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,15,5.437209365,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,18,5.497168225,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,22,5.445011746,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,25,5.216022124,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,29,5.207297968,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,32,5.201806466,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,35,4.970507503,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,40,5.00327494,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,43,4.941642423,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,46,4.784152842,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_BYL719 + LEE011,50,4.345103281,combi,X-4824,BYL719,LEE011,X-4824,BRCA
X-4824_LEE011,0,5.343768629,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,4,5.473949935,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,7,5.545177444,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,11,5.633002293,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,15,5.650381698,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,18,5.830708768,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,22,5.959199587,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,25,5.963065073,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,29,6.003887067,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,32,6.009304465,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_LEE011,34,6.052559646,mono,X-4824,LEE011,NA,X-4824,BRCA
X-4824_untreated,0,5.397257314,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,4,5.56719881,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,8,5.864483085,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,11,5.979897911,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,14,6.150389526,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,18,6.277958414,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,21,6.492391339,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,25,6.721546175,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,28,7.002064958,control,X-4824,NA,NA,X-4824,BRCA
X-4824_untreated,32,7.04455632,control,X-4824,NA,NA,X-4824,BRCA
