ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-015_everolimus,14,5.984691663,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,18,6.345285422,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,21,6.42616478,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,25,6.536401701,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,28,6.464120905,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,32,6.469405344,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,35,6.630947203,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,38,6.692703898,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,44,6.741464539,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,48,6.757862189,mono,X-015,everolimus,NA,X-015,GC
X-015_everolimus,52,6.908854674,mono,X-015,everolimus,NA,X-015,GC
X-015_LJM716 + trastuzumab,0,5.408068231,combi,X-015,LJM716,trastuzumab,X-015,GC
X-015_LJM716 + trastuzumab,4,5.214392132,combi,X-015,LJM716,trastuzumab,X-015,GC
X-015_LJM716 + trastuzumab,7,5.434594985,combi,X-015,LJM716,trastuzumab,X-015,GC
X-015_LJM716 + trastuzumab,11,5.614586896,combi,X-015,LJM716,trastuzumab,X-015,GC
X-015_LJM716 + trastuzumab,13,5.75953249,combi,X-015,LJM716,trastuzumab,X-015,GC
X-015_LJM716 + trastuzumab,18,6.133614939,combi,X-015,LJM716,trastuzumab,X-015,GC
X-015_LJM716 + trastuzumab,23,6.144614727,combi,X-015,LJM716,trastuzumab,X-015,GC
X-015_LJM716 + trastuzumab,27,6.397762642,combi,X-015,LJM716,trastuzumab,X-015,GC
X-017_BYL719,0,5.305789381,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,3,5.28675073,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,6,5.304796333,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,12,5.409858741,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,16,5.361292166,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,20,5.443283137,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,23,5.450609177,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,28,5.485626465,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,32,5.428028973,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,37,5.49100171,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,41,5.552571913,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,45,5.564137192,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,49,5.576327819,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,52,5.71768538,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,56,5.737539571,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,59,5.74779936,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,64,5.907811162,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,70,5.932775551,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,75,5.888600912,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,80,5.948034989,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,85,6.018349876,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,90,6.022478601,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,93,5.957649199,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,101,6.118977867,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,111,6.159306783,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,115,6.182498045,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,118,6.147185422,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719,125,6.368358698,mono,X-017,BYL719,NA,X-017,GC
X-017_BYL719 + HSP990,0,5.431973751,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,5,5.372032404,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,9,5.189060381,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,13,5.232177564,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,16,5.257495372,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,20,5.451038454,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,23,5.719327686,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,27,5.664001605,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,31,5.739471317,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,37,5.697093487,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,42,5.958424693,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,45,6.074656138,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,48,6.143112097,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,51,6.093795478,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,56,5.908897823,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,59,5.981161654,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,66,6.022236206,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,70,6.093118201,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,74,6.003887067,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,80,6.020537795,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,87,6.350711181,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,91,6.41787542,combi,X-017,BYL719,HSP990,X-017,GC
X-017_BYL719 + HSP990,97,6.355065451,combi,X-017,BYL719,HSP990,X-017,GC
X-017_HSP990,0,5.375278408,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,3,5.635860458,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,7,6.316442404,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,10,6.572981599,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,14,6.979889877,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,17,6.978865906,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,20,7.002701756,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,26,7.119069135,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,30,7.16154442,mono,X-017,HSP990,NA,X-017,GC
X-017_HSP990,34,7.314752546,mono,X-017,HSP990,NA,X-017,GC
X-017_untreated,0,6.268906872,control,X-017,NA,NA,X-017,GC
X-017_untreated,12,6.495265556,control,X-017,NA,NA,X-017,GC
X-017_untreated,36,6.65415252,control,X-017,NA,NA,X-017,GC
X-017_untreated,46,6.631342799,control,X-017,NA,NA,X-017,GC
X-017_untreated,53,6.7425268,control,X-017,NA,NA,X-017,GC
X-017_untreated,68,6.60556852,control,X-017,NA,NA,X-017,GC
X-017_untreated,81,6.889998557,control,X-017,NA,NA,X-017,GC
X-017_untreated,90,6.948129173,control,X-017,NA,NA,X-017,GC
X-017_untreated,130,7.681790963,control,X-017,NA,NA,X-017,GC
X-017_BYL719 + LJM716,0,5.439816929,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,5,5.643324506,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,9,5.460861296,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,13,5.281679725,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,16,5.093750201,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,20,5.297316866,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,23,5.719327686,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,27,5.345200952,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,31,5.308267697,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,37,5.434594985,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,42,5.967427969,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,45,5.58762312,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,48,5.635146682,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,51,5.62365643,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,56,5.709764546,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,59,5.832175689,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,63,5.754792396,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,66,5.87155425,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,70,5.98670323,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,74,5.874087679,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,80,6.232840867,combi,X-017,BYL719,LJM716,X-017,GC
X-017_BYL719 + LJM716,87,6.73435382,combi,X-017,BYL719,LJM716,X-017,GC
X-017_LJM716,0,5.328361488,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,5,5.735604087,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,10,6.319508508,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,14,6.417222358,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,18,6.602859226,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,21,6.308826774,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,25,6.526641262,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,28,6.502490151,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,32,6.402746041,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,36,6.231465215,mono,X-017,LJM716,NA,X-017,GC
X-017_LJM716,42,6.399426535,mono,X-017,LJM716,NA,X-017,GC
X-017_INC280,0,5.427150238,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,5,5.319589502,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,10,5.561834812,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,14,5.673666851,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,18,5.958424693,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,21,5.837147187,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,25,5.837438859,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,28,6.105462651,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,32,5.995705541,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,36,6.197868774,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,42,6.247849432,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,47,6.209796541,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,50,6.129703591,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,53,6.38990504,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,56,6.37502482,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,61,6.332568896,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,64,6.354196113,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,68,6.443495124,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,71,6.482342533,mono,X-017,INC280,NA,X-017,GC
X-017_INC280,75,6.644180282,mono,X-017,INC280,NA,X-017,GC
X-017_INC280 + trastuzumab,0,5.373424839,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,5,5.885548322,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,10,6.014692673,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,14,6.25785914,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,18,6.262445428,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,21,6.119637861,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,25,6.319508508,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,28,6.302802109,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_INC280 + trastuzumab,32,6.597691256,combi,X-017,INC280,trastuzumab,X-017,GC
X-017_trastuzumab,0,5.68595789,mono,X-017,trastuzumab,NA,X-017,GC
X-017_trastuzumab,3,5.842964539,mono,X-017,trastuzumab,NA,X-017,GC
X-017_trastuzumab,7,6.502490151,mono,X-017,trastuzumab,NA,X-017,GC
X-017_trastuzumab,10,6.620606398,mono,X-017,trastuzumab,NA,X-017,GC
X-017_trastuzumab,14,6.955497275,mono,X-017,trastuzumab,NA,X-017,GC
X-017_trastuzumab,17,7.097217944,mono,X-017,trastuzumab,NA,X-017,GC
X-017_trastuzumab,20,7.200872554,mono,X-017,trastuzumab,NA,X-017,GC
X-017_LJM716 + trastuzumab,0,5.549853992,combi,X-017,LJM716,trastuzumab,X-017,GC
X-017_LJM716 + trastuzumab,5,5.889708638,combi,X-017,LJM716,trastuzumab,X-017,GC
X-017_LJM716 + trastuzumab,9,5.980909033,combi,X-017,LJM716,trastuzumab,X-017,GC
X-017_LJM716 + trastuzumab,13,6.021023349,combi,X-017,LJM716,trastuzumab,X-017,GC
X-017_LJM716 + trastuzumab,16,6.130574103,combi,X-017,LJM716,trastuzumab,X-017,GC
X-017_LJM716 + trastuzumab,20,6.006106824,combi,X-017,LJM716,trastuzumab,X-017,GC
X-017_LJM716 + trastuzumab,23,6.248622977,combi,X-017,LJM716,trastuzumab,X-017,GC
X-017_LJM716 + trastuzumab,27,6.493299879,combi,X-017,LJM716,trastuzumab,X-017,GC
X-020_BYL719,0,5.342334252,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,4,5.536940489,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,7,5.60837229,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,12,5.482304203,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,16,5.583120298,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,21,5.564903476,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,25,5.681536866,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,29,5.703115586,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,33,5.852777027,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,36,5.972281728,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,40,5.849900983,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,43,6.029723259,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,48,6.152732695,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,54,6.354543939,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,59,6.412638949,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,64,6.366298612,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,69,6.436631022,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,74,6.631342799,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,77,6.655182917,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,85,6.660959199,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,95,6.780717046,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,99,6.750867523,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,102,6.947072141,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719,109,7.019117747,mono,X-020,BYL719,NA,X-020,GC
X-020_BYL719 + HSP990,0,5.39180771,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,3,5.584623493,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,8,5.699774453,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,11,5.646859327,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,15,5.607638614,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,18,5.723585102,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,22,5.817706221,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,26,5.802722423,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,32,5.965377212,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,39,6.143756357,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,43,6.057720343,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,49,6.139884552,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,57,6.267579983,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,59,6.365954851,combi,X-020,BYL719,HSP990,X-020,GC
X-020_BYL719 + HSP990,63,6.312641839,combi,X-020,BYL719,HSP990,X-020,GC
X-020_HSP990,0,5.527840525,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,3,5.328846572,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,8,5.513428746,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,12,5.540478924,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,17,5.693732139,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,21,5.949600343,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,25,6.12249281,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,29,6.070044647,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,32,6.331857658,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,36,6.43982949,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,39,6.44062751,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,44,6.755303156,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,50,6.83389343,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,55,7.095147293,mono,X-020,HSP990,NA,X-020,GC
X-020_HSP990,60,7.232733136,mono,X-020,HSP990,NA,X-020,GC
X-020_untreated,0,5.98368436,control,X-020,NA,NA,X-020,GC
X-020_untreated,12,6.466766615,control,X-020,NA,NA,X-020,GC
X-020_untreated,36,6.375535763,control,X-020,NA,NA,X-020,GC
X-020_untreated,46,6.183530143,control,X-020,NA,NA,X-020,GC
X-020_untreated,53,6.610561446,control,X-020,NA,NA,X-020,GC
X-020_untreated,68,6.787957716,control,X-020,NA,NA,X-020,GC
X-020_untreated,81,6.953970703,control,X-020,NA,NA,X-020,GC
X-020_untreated,90,7.046821327,control,X-020,NA,NA,X-020,GC
X-020_untreated,130,7.586600675,control,X-020,NA,NA,X-020,GC
X-020_BYL719 + LJM716,0,5.513428746,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,3,5.496348217,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,8,5.316157285,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,11,5.278114659,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,15,5.027820119,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,18,4.796616651,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,22,4.607168189,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,26,4.665324109,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,32,4.621043535,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,39,4.48638665,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,43,4.831508628,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,49,4.833102254,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,57,4.784152842,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,59,4.874433673,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,63,4.862135286,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,67,4.868303386,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,73,5.02585226,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,77,4.549657476,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,80,4.900820428,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,84,5.029129877,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,92,4.631812117,combi,X-020,BYL719,LJM716,X-020,GC
X-020_BYL719 + LJM716,99,5.227894902,combi,X-020,BYL719,LJM716,X-020,GC
X-020_LJM716,0,5.6337176,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,3,5.91539311,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,6,5.909440712,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,9,6.204759762,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,14,6.269096284,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,17,6.256133845,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,21,6.190929971,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,24,6.065643945,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,28,6.285252938,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,32,6.285066562,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,38,6.328829243,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,45,6.511150799,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,49,6.505036397,mono,X-020,LJM716,NA,X-020,GC
X-020_LJM716,55,6.480964384,mono,X-020,LJM716,NA,X-020,GC
X-020_INC280,0,5.578974824,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,3,5.896604266,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,6,5.990964422,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,9,6.024657514,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,14,5.919699981,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,17,5.786283696,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,21,6.157614377,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,24,6.143756357,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,28,5.983432375,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,32,6.094472297,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,38,6.176490776,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,45,5.93462961,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,49,6.259198982,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,55,6.212205214,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,63,6.053734873,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,65,6.164156555,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,69,6.057720343,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,73,6.253636485,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,79,6.14525802,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,83,6.11699527,mono,X-020,INC280,NA,X-020,GC
X-020_INC280,86,6.294712343,mono,X-020,INC280,NA,X-020,GC
X-020_INC280 + trastuzumab,0,5.349010481,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,3,5.559912104,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,8,5.642261618,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,11,5.753524567,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,15,5.916202063,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,18,5.933040627,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,22,6.158672466,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,26,6.216606101,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,32,6.341945347,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,39,6.602587892,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,43,6.659422117,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_INC280 + trastuzumab,49,6.918695219,combi,X-020,INC280,trastuzumab,X-020,GC
X-020_trastuzumab,0,5.483966713,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,3,5.424068572,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,8,5.45275372,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,12,5.625099953,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,17,5.769882276,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,21,5.63906616,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,25,5.82953368,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,29,6.060757374,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,32,6.1014394,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,36,6.336294617,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,39,6.443495124,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,44,6.535386398,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,50,6.823721283,mono,X-020,trastuzumab,NA,X-020,GC
X-020_trastuzumab,55,6.946879834,mono,X-020,trastuzumab,NA,X-020,GC
X-020_LEE011 + everolimus,0,5.394536224,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,3,5.472270674,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,8,5.358941988,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,11,5.424068572,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,15,5.295312858,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,18,5.272999559,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,22,5.146912912,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,26,5.056245805,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,32,4.985659308,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,39,5.248601774,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,43,5.14107859,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,49,5.002603122,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,57,5.222515653,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,59,5.245443877,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,63,5.101085197,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,67,5.32933142,combi,X-020,LEE011,everolimus,X-020,GC
X-020_LEE011 + everolimus,73,5.408068231,combi,X-020,LEE011,everolimus,X-020,GC
